CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,ATL,John Settle,SettJo00,1987-09-13,1987,1,REG,0,0,0,0,1,0,0,0,0,0
2,ATL,John Settle,SettJo00,1987-09-20,1987,2,REG,0,0,0,0,0,0,0,0,0,0
3,ATL,John Settle,SettJo00,1987-11-15,1987,10,REG,0,0,0,0,0,0,0,0,0,0
4,ATL,John Settle,SettJo00,1987-11-22,1987,11,REG,0,5,8,0,1,1,12,0,0,0
5,ATL,John Settle,SettJo00,1987-11-29,1987,12,REG,0,9,44,0,3,1,4,0,0,0
6,ATL,John Settle,SettJo00,1987-12-06,1987,13,REG,0,0,0,0,3,2,62,0,0,0
7,ATL,John Settle,SettJo00,1987-12-13,1987,14,REG,0,0,0,0,4,3,36,0,0,0
8,ATL,John Settle,SettJo00,1987-12-20,1987,15,REG,1,5,20,0,9,3,34,0,0,0
9,ATL,John Settle,SettJo00,1987-12-27,1987,16,REG,0,0,0,0,1,1,5,0,0,0
10,ATL,John Settle,SettJo00,1988-09-04,1988,1,REG,1,7,23,1,3,2,16,0,0,0
11,ATL,John Settle,SettJo00,1988-09-11,1988,2,REG,0,10,102,1,4,4,34,0,0,0
12,ATL,John Settle,SettJo00,1988-09-18,1988,3,REG,0,6,15,0,1,0,0,0,0,0
13,ATL,John Settle,SettJo00,1988-09-25,1988,4,REG,0,9,51,0,7,2,16,0,0,0
14,ATL,John Settle,SettJo00,1988-10-02,1988,5,REG,1,21,115,0,8,6,71,0,0,0
15,ATL,John Settle,SettJo00,1988-10-09,1988,6,REG,1,13,69,0,9,6,57,0,0,0
16,ATL,John Settle,SettJo00,1988-10-16,1988,7,REG,1,25,125,1,11,7,46,1,0,0
17,ATL,John Settle,SettJo00,1988-10-23,1988,8,REG,1,19,85,1,12,7,50,0,0,0
18,ATL,John Settle,SettJo00,1988-10-30,1988,9,REG,1,15,51,0,3,1,16,0,0,0
19,ATL,John Settle,SettJo00,1988-11-06,1988,10,REG,1,23,93,1,5,4,30,0,0,0
20,ATL,John Settle,SettJo00,1988-11-13,1988,11,REG,1,14,25,0,11,10,106,0,0,0
21,ATL,John Settle,SettJo00,1988-11-20,1988,12,REG,1,19,76,1,5,4,39,0,0,0
22,ATL,John Settle,SettJo00,1988-11-27,1988,13,REG,1,12,83,1,4,3,22,0,0,0
23,ATL,John Settle,SettJo00,1988-12-04,1988,14,REG,1,8,16,0,9,6,40,0,0,0
24,ATL,John Settle,SettJo00,1988-12-11,1988,15,REG,1,10,29,0,7,5,15,0,0,0
25,ATL,John Settle,SettJo00,1988-12-18,1988,16,REG,1,21,66,0,4,1,12,0,0,0
26,ATL,John Settle,SettJo00,1989-09-10,1989,1,REG,1,8,26,0,7,4,28,0,0,0
27,ATL,John Settle,SettJo00,1989-09-17,1989,2,REG,1,23,82,1,1,1,10,0,0,0
28,ATL,John Settle,SettJo00,1989-09-24,1989,3,REG,1,18,71,0,5,4,19,0,0,0
29,ATL,John Settle,SettJo00,1989-10-01,1989,4,REG,1,15,49,1,5,5,53,0,0,0
30,ATL,John Settle,SettJo00,1989-10-08,1989,5,REG,1,7,26,0,4,4,8,0,0,0
31,ATL,John Settle,SettJo00,1989-10-22,1989,7,REG,1,14,87,0,6,5,46,1,0,0
32,ATL,John Settle,SettJo00,1989-10-29,1989,8,REG,1,12,34,0,6,4,23,0,0,0
33,ATL,John Settle,SettJo00,1989-11-05,1989,9,REG,1,22,83,0,3,1,17,0,0,0
34,ATL,John Settle,SettJo00,1989-11-12,1989,10,REG,1,8,31,0,2,1,-1,0,0,0
35,ATL,John Settle,SettJo00,1989-11-19,1989,11,REG,1,12,74,0,7,4,71,1,0,0
36,ATL,John Settle,SettJo00,1989-11-26,1989,12,REG,1,13,46,0,7,2,19,0,0,0
37,ATL,John Settle,SettJo00,1989-12-03,1989,13,REG,1,10,15,0,2,0,0,0,0,0
38,ATL,John Settle,SettJo00,1989-12-10,1989,14,REG,1,9,43,0,4,1,4,0,0,0
39,ATL,John Settle,SettJo00,1989-12-17,1989,15,REG,1,5,19,1,6,2,16,0,0,0
40,ATL,John Settle,SettJo00,1989-12-24,1989,16,REG,1,3,3,0,1,1,3,0,0,0
0,ATL,John Settle,SettJo00,1990-09-09,1990,1,DNP,0,0,0,0,0,0,0,0,0,0
0,ATL,John Settle,SettJo00,1990-09-16,1990,2,DNP,0,0,0,0,0,0,0,0,0,0
0,ATL,John Settle,SettJo00,1990-09-23,1990,3,DNP,0,0,0,0,0,0,0,0,0,0
0,ATL,John Settle,SettJo00,,1990,4,BYE,0,0,0,0,0,0,0,0,0,0
41,ATL,John Settle,SettJo00,1990-10-07,1990,5,REG,0,1,1,0,0,0,0,0,0,0
42,ATL,John Settle,SettJo00,1990-10-14,1990,6,REG,0,0,0,0,0,0,0,0,0,0
43,ATL,John Settle,SettJo00,1990-10-21,1990,7,REG,0,0,0,0,0,0,0,0,0,0
0,ATL,John Settle,SettJo00,1990-10-28,1990,8,DNP,0,0,0,0,0,0,0,0,0,0
0,ATL,John Settle,SettJo00,1990-11-04,1990,9,DNP,0,0,0,0,0,0,0,0,0,0
44,ATL,John Settle,SettJo00,1990-11-11,1990,10,REG,0,0,0,0,0,0,0,0,0,0
0,ATL,John Settle,SettJo00,1990-11-18,1990,11,DNP,0,0,0,0,0,0,0,0,0,0
0,ATL,John Settle,SettJo00,1990-11-25,1990,12,DNP,0,0,0,0,0,0,0,0,0,0
