CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,NOR,Vaughn Dunbar,DunbVa00,1992-09-06,1992,1,REG,1,11,27,0,0,0,0,0,0,0
2,NOR,Vaughn Dunbar,DunbVa00,1992-09-13,1992,2,REG,1,13,47,0,1,0,0,0,0,0
3,NOR,Vaughn Dunbar,DunbVa00,1992-09-20,1992,3,REG,1,16,85,0,0,0,0,0,0,0
4,NOR,Vaughn Dunbar,DunbVa00,1992-09-27,1992,4,REG,1,12,47,0,2,1,-1,0,0,0
5,NOR,Vaughn Dunbar,DunbVa00,1992-10-04,1992,5,REG,1,22,70,1,2,2,20,0,0,0
6,NOR,Vaughn Dunbar,DunbVa00,1992-10-11,1992,6,REG,1,14,68,0,2,1,0,0,0,0
7,NOR,Vaughn Dunbar,DunbVa00,1992-10-18,1992,7,REG,1,11,15,0,0,0,0,0,0,0
0,NOR,Vaughn Dunbar,DunbVa00,,1992,8,BYE,0,0,0,0,0,0,0,0,0,0
8,NOR,Vaughn Dunbar,DunbVa00,1992-11-01,1992,9,REG,1,8,25,0,1,1,7,0,0,0
9,NOR,Vaughn Dunbar,DunbVa00,1992-11-08,1992,10,REG,0,17,52,1,2,2,16,0,0,0
10,NOR,Vaughn Dunbar,DunbVa00,1992-11-15,1992,11,REG,0,1,2,0,1,1,13,0,0,0
11,NOR,Vaughn Dunbar,DunbVa00,1992-11-23,1992,12,REG,0,0,0,0,0,0,0,0,0,0
12,NOR,Vaughn Dunbar,DunbVa00,1992-11-29,1992,13,REG,0,0,0,0,0,0,0,0,0,0
13,NOR,Vaughn Dunbar,DunbVa00,1992-12-03,1992,14,REG,0,1,2,0,2,0,0,0,0,0
14,NOR,Vaughn Dunbar,DunbVa00,1992-12-13,1992,15,REG,0,13,91,1,0,0,0,0,0,0
15,NOR,Vaughn Dunbar,DunbVa00,1992-12-20,1992,16,REG,0,5,10,0,1,1,7,0,0,0
16,NOR,Vaughn Dunbar,DunbVa00,1992-12-26,1992,17,REG,0,10,24,0,0,0,0,0,0,0
17,NOR,Vaughn Dunbar,DunbVa00,1993-01-03,1992,18,POST,0,4,28,0,7,4,49,0,0,0
0,NOR,Vaughn Dunbar,DunbVa00,1993-09-05,1993,1,DNP,0,0,0,0,0,0,0,0,0,0
0,NOR,Vaughn Dunbar,DunbVa00,1993-09-12,1993,2,DNP,0,0,0,0,0,0,0,0,0,0
0,NOR,Vaughn Dunbar,DunbVa00,1993-09-19,1993,3,DNP,0,0,0,0,0,0,0,0,0,0
